Frame,PWM,Meta,Sector,Tiempo,Dif tiempo,Pos front X,Pos front Y,Dist puntos,Derrapo,Dist derrape,Pos back X,Pos back Y
222,55,0,0,1690283349263.295,31.72900390625,234.0,87.0,8.0,0,0.0,201.0,87.0
223,55,0,0,1690283349298.56,35.26513671875,242.0,87.0,8.0,0,0.0,210.0,87.0
224,55,0,0,1690283349331.502,32.94189453125,252.0,87.0,10.0,0,0.0,218.5,87.0
225,55,0,0,1690283349364.129,32.626953125,260.0,87.0,8.0,0,0.0,228.0,87.0
226,55,0,0,1690283349395.922,31.793212890625,269.0,87.0,9.0,0,0.0,237.5,87.0
227,55,0,0,1690283349432.708,36.785888671875,278.0,87.0,9.0,0,0.0,246.5,87.0
228,55,0,0,1690283349458.628,25.919921875,288.0,87.0,10.0,0,0.0,255.0,87.0
229,55,0,0,1690283349495.641,37.01318359375,296.0,87.0,8.0,0,0.0,264.5,87.0
230,55,0,0,1690283349531.192,35.55078125,306.0,87.0,10.0,0,0.0,274.0,87.0
231,55,0,0,1690283349558.915,27.72314453125,316.0,87.0,10.0,0,0.0,283.0,87.0
232,55,0,0,1690283349595.786,36.870849609375,326.0,87.0,10.0,0,0.0,293.0,87.0
233,55,0,0,1690283349630.004,34.218017578125,335.5,87.0,9.5,0,0.0,303.0,87.0
234,55,0,0,1690283349659.556,29.552001953125,345.0,86.5,9.513,0,0.0,313.0,87.0
235,55,0,0,1690283349700.51,40.9541015625,356.0,86.0,11.011,0,0.0,323.0,87.0
236,55,0,0,1690283349727.69,27.179931640625,366.0,86.0,10.0,0,0.0,333.0,87.0
237,55,0,0,1690283349763.936,36.24609375,376.5,86.0,10.5,0,0.3941912484207342,343.0,87.0
238,55,0,0,1690283349796.141,32.205078125,387.0,86.0,10.5,0,0.06811149137797884,354.5,86.0
239,55,0,0,1690283349827.432,31.290771484375,398.0,86.0,11.0,0,0.0,365.0,86.0
240,55,0,0,1690283349859.968,32.5361328125,409.0,86.0,11.0,0,0.0,376.5,86.0
241,57,1,0,1690283349899.456,39.488037109375,420.0,86.0,11.0,0,0.0,387.0,86.0
242,57,0,0,1690283349934.472,35.015869140625,432.0,85.0,12.042,0,0.0,398.5,86.0
243,57,0,2,1690283349960.746,26.274169921875,443.0,85.5,11.011,0,0.0,409.0,86.0
244,57,0,0,1690283349997.227,36.48095703125,454.0,86.0,11.011,0,0.9135002783911349,421.0,85.0
